family_id	head	size	book_hits	raw_hits	book_members	peak_word	charged	labelled	charged_pct	pos_ct	neg_ct	contrast	held	done	eligible
oewn-01429048-v	sleep together	29	1843	24739	13	have	26	29	0.9	25	1	1	0	0	1
oewn-00064841-v	suffer	27	1338	21608	24	have	19	27	0.7	0	19	0	0	0	1
oewn-02488014-v	murder	10	1209	1452	8	off	9	10	0.9	0	9	0	0	0	1
oewn-02677669-v	satisfy	10	695	8088	8	do	8	10	0.8	4	4	1	0	0	1
oewn-00690278-v	trust	16	606	4082	16	look	15	16	0.94	15	0	0	0	0	1
oewn-02534046-v	fail	39	442	4121	19	miss	34	39	0.87	0	34	0	0	0	1
oewn-00597330-v	know	10	417	3663	5	know	7	10	0.7	7	0	0	0	0	1
oewn-00620568-v	identify	11	356	3127	6	tell	9	11	0.82	0	9	0	0	0	1
oewn-00695834-v	respect	12	354	909	9	fear	12	12	1.0	12	0	0	0	0	1
oewn-00205454-v	better	21	322	983	16	better	19	21	0.9	16	3	1	0	0	1
oewn-01801358-v	grieve	8	288	331	8	pity	8	8	1.0	0	8	0	0	0	1
oewn-00727236-v	surprise	14	277	916	7	catch	11	14	0.79	5	6	1	0	0	1
oewn-01796596-v	pain	11	256	1085	9	try	10	11	0.91	4	6	1	0	0	1
oewn-00611237-v	remember	9	245	1503	8	mind	8	9	0.89	5	3	1	0	0	1
oewn-01797206-v	hurt	16	238	440	15	spite	13	16	0.81	0	13	0	0	0	1
oewn-02156396-v	watch	9	235	1279	6	mind	9	9	1.0	9	0	0	0	0	1
oewn-02581157-v	deceive	33	202	663	24	fool	23	33	0.7	3	20	1	0	0	1
oewn-02462665-v	respect	9	201	696	8	observe	8	9	0.89	8	0	0	0	0	1
oewn-01810472-v	capture	15	174	1968	13	work	13	15	0.87	13	0	0	0	0	1
oewn-02550045-v	gamble	11	171	441	7	chance	9	11	0.82	8	1	1	0	0	1
oewn-02513385-v	trouble	9	171	556	8	trouble	9	9	1.0	0	9	0	0	0	1
oewn-01811849-v	attract	16	156	689	14	catch	15	16	0.94	15	0	0	0	0	1
oewn-02329474-v	lend	11	151	1065	9	bring	9	11	0.82	8	1	1	0	0	1
oewn-00635105-v	speculate	14	144	523	8	suppose	11	14	0.79	11	0	0	0	0	1
oewn-02459338-v	back	10	135	1299	7	back	8	10	0.8	8	0	0	0	0	1
oewn-01148517-v	strive	10	131	730	5	trouble	10	10	1.0	2	8	1	0	0	1
oewn-01778057-v	hate	10	131	180	9	hate	10	10	1.0	0	10	0	0	0	1
oewn-00663742-v	check	13	129	1271	9	follow	13	13	1.0	13	0	0	0	0	1
oewn-00064660-v	indispose	16	127	600	10	wear	16	16	1.0	12	4	1	0	0	1
oewn-00074774-v	tire	20	117	602	10	wear	15	20	0.75	12	3	1	0	0	1
oewn-02355171-v	rid	10	115	632	6	clear	8	10	0.8	6	2	1	0	0	1
oewn-02725274-v	tend	8	112	1056	6	run	6	8	0.75	6	0	0	0	0	1
oewn-00839722-v	feign	12	109	385	7	mouth	9	12	0.75	0	9	0	0	0	1
oewn-01040538-v	chew the fat	19	107	467	6	visit	14	19	0.74	14	0	0	0	0	1
oewn-02551275-v	risk	9	103	255	6	adventure	8	9	0.89	0	8	0	0	0	1
oewn-00799092-v	refuse	13	100	336	11	refuse	10	13	0.77	0	10	0	0	0	1
oewn-01802947-v	disappoint	8	88	252	5	fail	8	8	1.0	4	4	1	0	0	1
oewn-01885173-v	roll	16	87	540	13	roll	12	16	0.75	0	12	0	0	0	1
oewn-02197640-v	spot	14	87	447	11	resolve	13	14	0.93	13	0	0	0	0	1
oewn-00826456-v	call on the carpet	27	76	298	13	jaw	27	27	1.0	0	27	0	0	0	1
oewn-00249545-v	progress	9	76	368	7	advance	7	9	0.78	7	0	0	0	0	1
oewn-01812341-v	disgust	12	73	262	7	shock	12	12	1.0	0	12	0	0	0	1
oewn-00843665-v	denounce	11	65	278	8	grass	10	11	0.91	0	10	0	0	0	1
oewn-00478872-v	mar	13	64	236	12	cloud	13	13	1.0	0	13	0	0	0	1
oewn-01803805-v	humiliate	12	64	194	12	humble	12	12	1.0	0	12	0	0	0	1
oewn-00798638-v	reject	11	59	181	10	avoid	10	11	0.91	0	10	0	0	0	1
oewn-00860817-v	cheer	11	52	188	6	rejoice	11	11	1.0	11	0	0	0	0	1
oewn-00022679-v	stimulate	23	51	212	15	animate	17	23	0.74	17	0	0	0	0	1
oewn-02427126-v	free	14	51	783	10	clear	10	14	0.71	8	2	1	0	0	1
oewn-02581808-v	flim-flam	9	50	53	4	trick	8	9	0.89	0	8	0	0	0	1
oewn-01766380-v	agitate	12	45	346	7	charge	10	12	0.83	0	10	0	0	0	1
oewn-00905999-v	acquit	9	37	321	7	clear	7	9	0.78	6	1	1	0	0	1
oewn-01794768-v	confuse	8	35	120	7	confuse	6	8	0.75	0	6	0	0	0	1
oewn-01812736-v	repel	9	34	90	7	disgust	9	9	1.0	0	9	0	0	0	1
oewn-01815703-v	elate	13	31	114	9	puff	13	13	1.0	12	1	1	0	0	1
oewn-02582588-v	cheat on	8	29	145	4	wander	7	8	0.88	0	7	0	0	0	1
oewn-02064997-v	flinch	10	26	69	7	shrink	8	10	0.8	0	8	0	0	0	1
oewn-02585532-v	corrupt	22	24	73	12	poison	19	22	0.86	6	13	1	0	0	1
oewn-00258155-v	expand	9	23	125	5	swell	8	9	0.89	3	5	1	0	0	1
oewn-00770823-v	wheedle	11	22	34	6	bully	11	11	1.0	10	1	1	0	0	1
oewn-00273709-v	inure	10	22	31	4	prepare for	7	10	0.7	0	7	0	0	0	1
oewn-02583006-v	fudge	8	22	105	5	cook	7	8	0.88	0	7	0	0	0	1
oewn-01804404-v	take down	8	21	85	6	disgrace	6	8	0.75	0	6	0	0	0	1
oewn-02539728-v	waive	8	19	109	7	kick	6	8	0.75	0	6	0	0	0	1
oewn-01800044-v	rage	17	18	54	2	rage	17	17	1.0	0	17	0	0	0	1
oewn-00208618-v	worsen	8	18	50	7	exasperate	6	8	0.75	1	5	1	0	0	1
oewn-00843259-v	denounce	8	14	85	4	condemn	7	8	0.88	0	7	0	0	0	1
oewn-00848188-v	defame	15	10	20	7	smear	11	15	0.73	9	2	1	0	0	1
oewn-02609706-v	exist	114	20373	213162	100	be	32	114	0.28	25	7	1	0	0	0
oewn-02622439-v	be	37	14073	150426	35	be	14	37	0.38	14	0	0	0	0	0
oewn-02372362-v	act	486	13752	180136	419	have	84	486	0.17	38	46	1	0	1	0
oewn-02415985-v	work	36	6826	53285	24	be	0	36	0.0	0	0	0	0	0	0
oewn-02661230-v	be	65	6496	78745	56	be	3	65	0.05	1	2	1	0	0	0
oewn-00126072-v	change	833	6088	48535	394	go	153	833	0.18	77	76	1	0	0	0
oewn-02681865-v	refer	41	5150	52683	32	be	2	41	0.05	2	0	0	0	0	0
oewn-02208144-v	have	43	5141	68448	41	have	9	43	0.21	7	2	1	0	0	0
oewn-02703567-v	embody	7	4717	46352	7	be	0	7	0.0	0	0	0	0	0	0
oewn-00117793-v	stay	12	4474	48733	7	be	2	12	0.17	0	2	0	0	0	0
oewn-02626667-v	constitute	18	4471	55164	17	be	1	18	0.06	1	0	0	0	0	0
oewn-01839438-v	travel	264	4409	51028	211	do	23	264	0.09	1	22	1	0	0	0
oewn-00109468-v	change	338	4370	65427	188	have	51	338	0.15	24	27	1	0	0	0
oewn-00837915-v	typify	12	4295	46689	9	be	3	12	0.25	3	0	0	0	0	0
oewn-02620216-v	be	5	4267	46446	5	be	0	5	0.0	0	0	0	0	0	0
oewn-02670846-v	equal	9	4236	46028	8	be	0	9	0.0	0	0	0	0	0	0
oewn-02272834-v	take	4	4233	48329	4	be	0	4	0.0	0	0	0	0	0	0
oewn-02450790-v	be	4	4191	46253	4	be	0	4	0.0	0	0	0	0	0	0
oewn-02708368-v	cost	6	4185	45857	5	be	0	6	0.0	0	0	0	0	0	0
oewn-01829179-v	desire	30	3717	11388	26	like	19	30	0.63	16	3	1	0	0	0
oewn-01620211-v	make	129	3555	41293	107	do	1	129	0.01	1	0	0	0	0	0
oewn-02215637-v	get	85	3527	63880	75	have	4	85	0.05	4	0	0	0	0	0
oewn-00153083-v	increase	43	3340	4564	33	up	3	43	0.07	3	0	0	0	0	0
oewn-00630153-v	think	92	3242	28760	68	see	23	92	0.25	12	11	1	0	0	0
oewn-00942415-v	express	46	2720	20370	37	say	13	46	0.28	0	13	0	0	1	0
oewn-02110960-v	perceive	31	2572	29400	28	have	6	31	0.19	5	1	1	0	0	0
oewn-00935783-v	unwrap	36	2560	8851	25	out	0	36	0.0	0	0	0	0	0	0
oewn-01011267-v	state	37	2496	20247	32	say	4	37	0.11	0	4	0	0	0	0
oewn-02209474-v	own	4	2412	19037	4	have	0	4	0.0	0	0	0	0	0	0
oewn-00772482-v	induce	56	2364	35554	47	have	1	56	0.02	0	1	0	0	0	0
oewn-01775456-v	feel	81	2285	9553	66	like	55	81	0.68	25	30	1	0	0	0
oewn-02112480-v	experience	10	2245	43198	9	have	1	10	0.1	1	0	0	0	0	0
oewn-01854282-v	move	201	2232	22679	156	place	6	201	0.03	3	3	1	0	0	0
oewn-01994295-v	surface	10	2194	2741	8	well	0	10	0.0	0	0	0	0	0	0
oewn-01835473-v	move	211	2164	19594	178	take	18	211	0.09	2	16	1	0	0	0
oewn-00742582-v	communicate	72	2164	17731	54	get	12	72	0.17	6	6	1	0	0	0
oewn-02636270-v	have	30	2107	30594	29	have	1	30	0.03	1	0	0	0	0	0
oewn-01496967-v	put	119	2091	13832	92	place	1	119	0.01	1	0	0	0	0	0
oewn-02134989-v	look	35	2007	5235	24	look	6	35	0.17	5	1	1	0	1	0
oewn-02139137-v	appear	5	1957	6496	5	look	0	5	0.0	0	0	0	0	0	0
oewn-00145958-v	change state	180	1875	20832	96	go	16	180	0.09	9	7	1	0	1	0
oewn-00944022-v	talk	104	1851	12007	67	say	7	104	0.07	0	7	0	0	1	0
oewn-02655932-v	populate	28	1794	2782	20	room	1	28	0.04	1	0	0	0	0	0
oewn-01146304-v	hunt	25	1767	3355	17	whale	0	25	0.0	0	0	0	0	0	0
oewn-00833312-v	inform	85	1731	10248	68	tell	27	85	0.32	13	14	1	0	0	0
oewn-01326622-v	kill	82	1644	3292	55	off	18	82	0.22	1	17	1	0	0	0
oewn-02137900-v	look	37	1583	11281	34	make	5	37	0.14	5	0	0	0	0	0
oewn-02332196-v	supply	136	1547	7495	86	give	1	136	0.01	0	1	0	0	0	0
oewn-00930591-v	convey	14	1546	11352	13	say	2	14	0.14	2	0	0	0	0	0
oewn-01335412-v	cover	105	1521	5809	82	face	2	105	0.02	1	1	1	0	0	0
oewn-01159300-v	consume	36	1503	23121	30	have	6	36	0.17	0	6	0	0	0	0
oewn-00281861-v	discolor	32	1497	3004	27	turn	0	32	0.0	0	0	0	0	0	0
oewn-00699355-v	decide	26	1477	7616	19	will	0	26	0.0	0	0	0	0	0	0
oewn-00120124-v	make	7	1454	27543	7	have	0	7	0.0	0	0	0	0	0	0
oewn-00692380-v	see	47	1435	12485	39	see	17	47	0.36	15	2	1	0	0	0
oewn-00596016-v	know	14	1435	13833	9	know	7	14	0.5	7	0	0	0	0	0
oewn-01832347-v	hanker	8	1425	1450	7	long	0	8	0.0	0	0	0	0	0	0
oewn-02112831-v	undergo	13	1377	26405	13	have	0	13	0.0	0	0	0	0	0	0
oewn-00945869-v	express	43	1334	4183	31	give	8	43	0.19	4	4	1	0	0	0
oewn-00672179-v	evaluate	61	1326	10986	52	think	12	61	0.2	7	5	1	0	0	0
oewn-02444366-v	direct	13	1316	25233	13	have	0	13	0.0	0	0	0	0	0	0
oewn-02382049-v	interact	55	1298	19114	38	have	7	55	0.13	4	3	1	0	0	0
oewn-02240906-v	accept	17	1293	23644	16	have	0	17	0.0	0	0	0	0	0	0
oewn-00050369-v	wear	10	1290	2258	10	don	0	10	0.0	0	0	0	0	0	0
oewn-01555301-v	cut	88	1272	2556	60	saw	1	88	0.01	0	1	0	0	0	0
oewn-02114674-v	experience	16	1264	17671	16	come	1	16	0.06	1	0	0	0	0	0
oewn-02205200-v	give	30	1242	6754	24	will	1	30	0.03	1	0	0	0	0	0
oewn-01649143-v	cause	32	1241	14176	29	do	0	32	0.0	0	0	0	0	0	0
oewn-02225243-v	transfer	22	1235	12267	18	go	1	22	0.05	1	0	0	0	0	0
oewn-02235554-v	pass	29	1228	8335	26	hand	5	29	0.17	5	0	0	0	0	0
oewn-01114241-v	score	20	1208	23628	16	have	0	20	0.0	0	0	0	0	0	0
oewn-00056644-v	give birth	24	1207	19493	19	have	0	24	0.0	0	0	0	0	0	0
oewn-00296959-v	adjust	50	1202	6919	27	time	5	50	0.1	5	0	0	0	0	0
oewn-00691086-v	think	22	1195	12662	19	see	1	22	0.05	1	0	0	0	0	0
oewn-00046251-v	dress	32	1185	2257	13	don	3	32	0.09	3	0	0	0	0	0
oewn-00206293-v	better	57	1154	5541	39	down	21	57	0.37	21	0	0	0	0	0
oewn-00010428-v	act	79	1152	17856	53	do	9	79	0.11	5	4	1	0	0	0
oewn-02214901-v	receive	12	1139	20894	12	have	1	12	0.08	1	0	0	0	0	0
oewn-00427534-v	emerge	6	1124	3869	6	out	1	6	0.17	1	0	0	0	0	0
oewn-02233837-v	bequeath	8	1122	4492	7	will	1	8	0.12	1	0	0	0	0	0
oewn-02409366-v	remove	26	1121	2993	19	can	0	26	0.0	0	0	0	0	0	0
oewn-00212840-v	preserve	14	1121	3092	9	can	0	14	0.0	0	0	0	0	0	0
oewn-00982485-v	give voice	17	1113	2714	8	ask	0	17	0.0	0	0	0	0	0	0
oewn-00985856-v	utter	108	1108	7722	74	give	9	108	0.08	1	8	1	0	0	0
oewn-00748704-v	order	12	1098	10264	12	say	0	12	0.0	0	0	0	0	0	0
oewn-00065410-v	suffer	13	1096	20376	11	have	7	13	0.54	0	7	0	0	0	0
oewn-02407967-v	displace	21	1088	2814	13	can	1	21	0.05	1	0	0	0	0	0
oewn-00120854-v	have	5	1088	18574	5	have	0	5	0.0	0	0	0	0	0	0
oewn-00748070-v	ordain	7	1081	3089	7	will	0	7	0.0	0	0	0	0	0	0
oewn-00340744-v	happen	58	1080	14832	46	go	1	58	0.02	1	0	0	0	0	0
oewn-01756303-v	produce	13	1065	18181	6	have	0	13	0.0	0	0	0	0	0	0
oewn-02003830-v	lead	13	1028	5271	11	take	4	13	0.31	0	4	0	0	0	0
oewn-01185006-v	provide	44	1027	4570	33	give	0	44	0.0	0	0	0	0	0	0
oewn-00980581-v	pronounce	46	1024	8526	18	say	2	46	0.04	1	1	1	0	0	0
oewn-01716563-v	perform	38	1005	16975	25	do	4	38	0.11	4	0	0	0	0	0
oewn-02690747-v	continue	17	997	8130	16	go	0	17	0.0	0	0	0	0	0	0
oewn-00755473-v	request	12	992	9931	10	say	0	12	0.0	0	0	0	0	0	0
oewn-02696550-v	lie	36	985	7690	28	look	1	36	0.03	0	1	0	0	0	0
oewn-01431486-v	copulate	44	968	5547	23	know	27	44	0.61	27	0	0	0	0	0
oewn-00173351-v	remove	208	964	10842	135	take	7	208	0.03	1	6	1	0	0	0
oewn-00721987-v	expect	17	948	5099	16	look	8	17	0.47	0	8	0	0	0	0
oewn-02009962-v	arrive	28	929	12604	24	come	2	28	0.07	2	0	0	0	0	0
oewn-00342215-v	proceed	10	902	14850	9	do	0	10	0.0	0	0	0	0	0	0
oewn-00721658-v	expect	21	892	5672	17	think	13	21	0.62	10	3	1	0	0	0
oewn-02714280-v	spend	15	878	8149	13	do	0	15	0.0	0	0	0	0	0	0
oewn-02024442-v	reach	28	870	16676	24	come	0	28	0.0	0	0	0	0	0	0
oewn-00490773-v	quantify	15	867	3757	10	time	0	15	0.0	0	0	0	0	0	0
oewn-00954556-v	tell	45	862	7653	33	tell	0	45	0.0	0	0	0	0	0	0
oewn-00803980-v	permit	46	854	6990	35	give	16	46	0.35	1	15	1	0	0	0
oewn-02624202-v	survive	13	854	6083	11	go	0	13	0.0	0	0	0	0	0	0
oewn-01828678-v	wish	4	851	3511	4	like	0	4	0.0	0	0	0	0	0	0
oewn-01818782-v	comfort	17	844	2838	14	still	4	17	0.24	4	0	0	0	0	0
oewn-02204104-v	give	64	835	8172	51	give	4	64	0.06	4	0	0	0	0	0
oewn-00676526-v	choose	53	829	10102	39	go	3	53	0.06	3	0	0	0	0	0
oewn-01639939-v	imagine	28	825	7092	14	see	6	28	0.21	2	4	1	0	0	0
oewn-02634015-v	necessitate	35	820	10089	30	take	4	35	0.11	2	2	1	0	0	0
oewn-02555993-v	care	16	808	7098	14	see	0	16	0.0	0	0	0	0	0	0
oewn-00688348-v	accept	22	790	5426	18	know	7	22	0.32	7	0	0	0	0	0
oewn-02464596-v	house	9	790	1589	7	house	0	9	0.0	0	0	0	0	0	0
oewn-00590283-v	understand	32	789	10095	29	see	5	32	0.16	3	2	1	0	0	0
oewn-00724156-v	concentrate	19	785	4978	16	think	0	19	0.0	0	0	0	0	0	0
oewn-01763170-v	arouse	53	774	3443	49	draw	16	53	0.3	3	13	1	0	0	0
oewn-00754770-v	request	43	770	5379	38	ask	2	43	0.05	1	1	1	0	0	0
oewn-02445109-v	head	11	769	3072	9	head	0	11	0.0	0	0	0	0	0	0
oewn-00924838-v	read	7	758	8437	7	say	0	7	0.0	0	0	0	0	0	0
oewn-01948551-v	boat	8	753	982	5	boat	0	8	0.0	0	0	0	0	0	0
oewn-00929020-v	speculate	7	750	7212	7	say	1	7	0.14	0	1	0	0	0	0
oewn-01151427-v	side	4	749	933	4	side	0	4	0.0	0	0	0	0	0	0
oewn-02738673-v	accommodate	6	748	2324	6	house	0	6	0.0	0	0	0	0	0	0
oewn-01104324-v	beat	54	747	1616	37	best	8	54	0.15	2	6	1	0	0	0
oewn-02180712-v	sound	120	739	7120	80	go	1	120	0.01	0	1	0	0	0	0
oewn-01781131-v	like	6	736	2920	6	like	5	6	0.83	5	0	0	0	0	0
oewn-00600349-v	learn	17	730	6112	13	see	7	17	0.41	4	3	1	0	0	0
oewn-00735655-v	align	4	729	734	2	side	0	4	0.0	0	0	0	0	0	0
oewn-01853188-v	come	23	721	5019	22	come	0	23	0.0	0	0	0	0	0	0
oewn-02710209-v	measure	6	717	2350	6	last	0	6	0.0	0	0	0	0	0	0
oewn-01672498-v	work	13	715	1502	7	work	0	13	0.0	0	0	0	0	0	0
oewn-01744489-v	till	5	714	1752	5	turn	0	5	0.0	0	0	0	0	0	0
oewn-00609334-v	remember	13	692	6764	11	know	1	13	0.08	1	0	0	0	0	0
oewn-00702806-v	determine	18	690	3311	13	time	2	18	0.11	0	2	0	0	0	0
oewn-01644397-v	carry through	16	684	7916	15	do	1	16	0.06	0	1	0	0	0	0
oewn-02135744-v	examine	25	680	7096	21	see	5	25	0.2	5	0	0	0	0	0
oewn-01643749-v	create	6	679	12609	6	do	0	6	0.0	0	0	0	0	0	0
oewn-00652006-v	distinguish	29	669	5515	16	know	13	29	0.45	4	9	1	0	0	0
oewn-02710788-v	last	9	650	2172	8	last	3	9	0.33	0	3	0	0	0	0
oewn-00137133-v	affect	51	645	4346	40	work	21	51	0.41	1	20	1	0	0	0
oewn-02685709-v	continue	20	642	7453	16	do	5	20	0.25	0	5	0	0	0	0
oewn-02535833-v	try	30	640	1924	21	try	11	30	0.37	8	3	1	0	0	0
oewn-00947287-v	recite	10	638	6832	6	say	0	10	0.0	0	0	0	0	0	0
oewn-01012145-v	declare	44	637	2281	38	account	5	44	0.11	0	5	0	0	0	0
oewn-00817348-v	answer	15	631	2498	13	answer	4	15	0.27	1	3	1	0	0	0
oewn-01656555-v	create from raw material	32	627	11127	27	make	0	32	0.0	0	0	0	0	0	0
oewn-00040084-v	groom	33	622	7943	18	do	4	33	0.12	4	0	0	0	0	0
oewn-01318273-v	search	27	622	3094	25	want	7	27	0.26	1	6	1	0	0	0
oewn-01959843-v	ride	27	616	905	14	boat	6	27	0.22	3	3	1	0	0	0
oewn-02675578-v	suffice	13	616	7685	10	do	8	13	0.62	3	5	1	0	0	0
oewn-00038562-v	dress	9	616	7940	6	do	0	9	0.0	0	0	0	0	0	0
oewn-01018787-v	assert	8	614	6573	7	say	0	8	0.0	0	0	0	0	0	0
oewn-01018011-v	allege	4	605	6525	4	say	0	4	0.0	0	0	0	0	0	0
oewn-00680201-v	schedule	5	598	2902	3	time	0	5	0.0	0	0	0	0	0	0
oewn-02566500-v	make	4	598	9667	4	do	0	4	0.0	0	0	0	0	0	0
oewn-00356912-v	change surface	33	595	2022	25	even	0	33	0.0	0	0	0	0	0	0
oewn-01987785-v	change posture	27	594	4016	23	right	0	27	0.0	0	0	0	0	0	0
oewn-02629610-v	become	19	593	8602	16	come	3	19	0.16	3	0	0	0	0	0
oewn-01161188-v	use	47	591	8640	35	take	12	47	0.26	9	3	1	0	0	0
oewn-02567910-v	do	12	585	8009	4	do	1	12	0.08	1	0	0	0	0	0
oewn-02013448-v	leave	65	581	6369	50	get	0	65	0.0	0	0	0	0	0	0
oewn-00964479-v	talk	36	581	2548	21	speak	3	36	0.08	1	2	1	0	0	0
oewn-00353480-v	end	43	577	5371	35	end	1	43	0.02	0	1	0	0	0	0
oewn-00407168-v	fix	31	573	3594	22	work	2	31	0.06	0	2	0	0	0	0
oewn-02651923-v	count	5	573	1007	5	matter	0	5	0.0	0	0	0	0	0	0
oewn-02663315-v	match	46	571	4291	35	look	14	46	0.3	13	1	1	0	0	0
oewn-01208838-v	touch	33	561	4662	27	feel	0	33	0.0	0	0	0	0	0	0
oewn-00710367-v	intend	10	561	4369	10	think	0	10	0.0	0	0	0	0	0	0
oewn-02574587-v	practice	6	560	7010	4	do	0	6	0.0	0	0	0	0	0	0
oewn-00756987-v	demand	9	555	3298	8	want	1	9	0.11	0	1	0	0	0	0
oewn-01806476-v	express emotion	12	552	1745	7	cry	2	12	0.17	0	2	0	0	1	0
oewn-01191258-v	want	5	551	2546	5	want	1	5	0.2	0	1	0	0	0	0
oewn-02615799-v	end	32	550	6780	31	go	6	32	0.19	2	4	1	0	0	0
oewn-02561834-v	support	24	548	2690	18	back	5	24	0.21	5	0	0	0	0	0
oewn-02595401-v	consort	13	546	3723	10	see	0	13	0.0	0	0	0	0	0	0
oewn-02445887-v	control	42	540	3973	29	head	1	42	0.02	1	0	0	0	0	0
oewn-00463047-v	suppress	19	539	1687	12	still	0	19	0.0	0	0	0	0	0	0
oewn-00799359-v	accept	21	535	3954	17	give	10	21	0.48	10	0	0	0	0	0
oewn-01908923-v	walk	93	534	2165	68	walk	14	93	0.15	0	14	0	0	0	0
oewn-02271905-v	spend	41	532	4358	32	place	2	41	0.05	0	2	0	0	0	0
oewn-02026953-v	meet	13	532	6162	13	see	0	13	0.0	0	0	0	0	0	0
oewn-02529837-v	succeed	34	522	4617	28	pass	1	34	0.03	1	0	0	0	0	0
oewn-02158938-v	detect	19	522	6068	16	see	8	19	0.42	8	0	0	0	0	0
oewn-00633399-v	think	8	521	4025	8	think	0	8	0.0	0	0	0	0	0	0
oewn-02168177-v	spy	11	516	2923	11	find	0	11	0.0	0	0	0	0	0	0
oewn-00719282-v	react	27	515	2854	24	answer	9	27	0.33	5	4	1	0	0	0
oewn-01153576-v	aim	19	508	7402	17	take	0	19	0.0	0	0	0	0	0	0
oewn-00790226-v	probe	8	503	2339	7	hear	2	8	0.25	2	0	0	0	0	0
oewn-02057865-v	approach	15	502	1311	12	close	0	15	0.0	0	0	0	0	0	0
oewn-01343121-v	fasten	82	499	2785	67	stay	4	82	0.05	4	0	0	0	0	0
oewn-00685199-v	believe	8	491	2117	8	believe	3	8	0.38	2	1	1	0	0	0
oewn-02174146-v	hear	6	491	4540	6	get	0	6	0.0	0	0	0	0	0	0
oewn-01130619-v	protect	29	485	2857	23	keep	14	29	0.48	0	14	0	0	0	0
oewn-01309802-v	flush	8	483	1863	5	even	0	8	0.0	0	0	0	0	0	0
oewn-01299048-v	attach	57	482	2960	48	enter	2	57	0.04	0	2	0	0	0	0
oewn-02175483-v	listen	4	482	1841	4	hear	0	4	0.0	0	0	0	0	0	0
oewn-01013058-v	affirm	15	481	5636	15	take	3	15	0.2	3	0	0	0	0	0
oewn-02662486-v	shelter	9	478	982	8	house	0	9	0.0	0	0	0	0	0	0
oewn-02686624-v	discontinue	65	475	4288	49	part	8	65	0.12	0	8	0	0	0	0
oewn-01002259-v	record	39	474	5200	33	take	0	39	0.0	0	0	0	0	0	0
oewn-00149403-v	become	13	474	11516	11	go	3	13	0.23	0	3	0	0	0	0
oewn-00598039-v	know	6	474	4237	4	know	0	6	0.0	0	0	0	0	0	0
oewn-01402698-v	hit	63	472	4502	40	get	14	63	0.22	0	14	0	0	0	0
oewn-02418610-v	work	46	468	2538	23	work	3	46	0.07	2	1	1	0	0	0
oewn-02463535-v	relate	31	466	5527	27	come	10	31	0.32	9	1	1	0	0	0
oewn-01297878-v	join	36	463	2220	23	close	1	36	0.03	0	1	0	0	0	0
oewn-00346415-v	get down	34	462	6821	27	get	1	34	0.03	1	0	0	0	0	0
oewn-01110559-v	get the better of	29	462	2445	23	down	0	29	0.0	0	0	0	0	0	0
oewn-02555278-v	attend	6	462	5920	6	see	0	6	0.0	0	0	0	0	0	0
oewn-02020375-v	enter	27	460	1180	20	enter	4	27	0.15	0	4	0	0	0	0
oewn-02008888-v	return	18	460	2342	13	home	0	18	0.0	0	0	0	0	0	0
oewn-01954657-v	transport	10	458	1307	9	ship	0	10	0.0	0	0	0	0	0	0
oewn-02230274-v	save	9	457	1138	8	enter	0	9	0.0	0	0	0	0	0	0
oewn-00069650-v	injure	40	455	2742	29	turn	12	40	0.3	0	12	0	0	0	0
oewn-00674352-v	estimate	20	455	7916	11	make	1	20	0.05	0	1	0	0	0	0
oewn-00047662-v	dress	31	454	1009	20	dress	5	31	0.16	3	2	1	0	0	0
oewn-02691775-v	run	15	451	9788	13	go	2	15	0.13	2	0	0	0	0	0
oewn-01820398-v	satisfy	6	450	1271	6	please	4	6	0.67	4	0	0	0	0	0
oewn-00276406-v	regularize	4	448	1343	1	even	0	4	0.0	0	0	0	0	0	0
oewn-01412877-v	strike	35	447	3095	27	down	0	35	0.0	0	0	0	0	0	0
oewn-02614382-v	begin	14	444	6063	12	come	0	14	0.0	0	0	0	0	0	0
oewn-00768463-v	persuade	30	443	3916	21	make	10	30	0.33	10	0	0	0	0	0
oewn-02506551-v	hear	4	443	2122	2	hear	0	4	0.0	0	0	0	0	0	0
oewn-02699161-v	front	4	442	3606	4	look	0	4	0.0	0	0	0	0	0	0
oewn-01768652-v	calm	20	441	1542	13	still	9	20	0.45	9	0	0	0	0	0
oewn-02139513-v	sound	10	441	5930	8	go	2	10	0.2	1	1	1	0	0	0
oewn-01635076-v	create by mental act	39	439	4772	24	make	4	39	0.1	0	4	0	0	0	0
oewn-01022014-v	note	10	439	1665	10	watch	0	10	0.0	0	0	0	0	0	0
oewn-02638434-v	miss	6	439	3038	6	miss	1	6	0.17	0	1	0	0	0	0
oewn-01185870-v	fit	27	437	2565	20	answer	13	27	0.48	10	3	1	0	0	0
oewn-02133754-v	see	8	437	6499	6	see	1	8	0.12	1	0	0	0	0	0
oewn-01663142-v	shape	37	430	2500	23	work	5	37	0.14	5	0	0	0	0	0
oewn-01139564-v	shoot	9	427	2562	7	down	0	9	0.0	0	0	0	0	0	0
oewn-00656296-v	classify	23	425	1275	16	sort	3	23	0.13	0	3	0	0	0	0
oewn-01668067-v	cook	21	425	4921	14	make	0	21	0.0	0	0	0	0	0	0
oewn-01916152-v	traverse	19	424	4524	15	take	0	19	0.0	0	0	0	0	0	0
oewn-02630344-v	originate	15	424	6200	14	come	0	15	0.0	0	0	0	0	0	0
oewn-01779085-v	love	9	422	1512	8	love	3	9	0.33	3	0	0	0	0	0
